F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Class
30,206.88,-19.41,-21.82,11.3,668.22,-4.44,-3.67,-9.72,13,-9.52,30.89,-9.99,730,6.62,False
30,86.88,-16.38,-14.38,19.3,263.22,-1.32,-1.15,-15.96,9.6,-8.26,10.89,-10.44,760,,False
3,204.88,-43.71,-25.3,0.48,329.22,-0.46,-7.69,-13.38,1.62,-17.9,9.89,-3.72,98,,False
3,206.88,-36.99,-26.76,1.56,356.22,0.36,-11.68,-11.76,1.94,-18.54,7.89,-3.45,26,,True
30,326.88,-17.46,-17.52,11.7,323.22,-5.22,-2.48,-13.5,9.75,-7.96,20.89,-10.34,720,,True
30,186.88,-18.84,-16.72,19.3,773.22,-5.15,-3.68,-14.58,10.85,-11.42,10.89,-8.59,90,,True
3,210.88,-36.27,-26.12,1.88,269.22,-0.73,-6.5,-14.67,1.95,-18.7,7.89,-3.23,40,9.46,True
30,286.88,-24.15,-19.18,11.5,473.22,-4.36,-2.63,-16.41,5.35,-10.08,20.89,-8.99,290,,False
3,196.88,-35.61,-26.3,1.2,362.22,-0.25,-7.18,-16.2,0.62,-20.74,7.89,-3.8,32,8.81,False
3,150.88,-38.34,-26.06,1.9,332.22,1.2,-6.42,-14.19,1.78,-18.58,5.89,-3.56,80,9.76,True
3,208.88,-37.23,-29.46,1.96,269.22,-0.64,-6.87,-13.41,1.05,-16.94,7.89,-3.68,66,8.62,True
3,210.88,-36.06,-39.06,1.58,272.22,0.39,-7,-15,0.64,-19.86,7.89,-2.9,18,,False
3,208.88,-33.6,-31.76,2.08,332.22,-0.48,-10.02,-17.49,1.92,-17.66,7.89,-3,88,7.55,False
30,176.88,-18.54,-14.68,14.9,278.22,-2.45,-2.07,-12.75,6.4,-12.6,20.89,-10.54,450,,True
30,296.88,-17.73,-16.28,11.1,923.22,-4.42,-2.77,-12.45,6.65,-9.06,20.89,-12.04,530,,True
30,216.88,-18.42,-15.62,14.8,728.22,-5.12,-3.88,-9.39,9.5,-8.2,30.89,-10.54,530,,True
30,56.88,-17.88,-16.58,15.9,383.22,-3.51,-2.13,-15.66,13.9,-8.42,10.89,-8.74,300,,True
30,66.88,-20.61,-16.64,18.6,683.22,-2.59,-3.18,-13.38,5.05,-9.68,20.89,-8.69,240,,False
3,210.88,-31.8,-25.04,0.06,251.22,0.15,-7.02,-22.5,0.26,-17.54,9.89,-3.8,80,8.15,True
3,182.88,-35.67,-25.58,0.24,278.22,-0.15,-6.69,-17.04,1.84,-17.86,7.89,-3.64,94,8.48,False
3,196.88,-35.76,-26.44,0.04,251.22,-0.07,-6.6,-18.9,0.55,-19.38,9.89,-3.6,70,7.28,False
3,178.88,-36.57,-25.96,1.48,260.22,1.49,-6.67,-16.17,1.63,-25.54,7.89,-3.09,72,,False
3,192.88,-33.27,-25.52,1,383.22,0.2,-6.59,-13.92,1.92,-19.12,9.89,-3.45,106,,False
30,166.88,-20.7,-20.92,11.3,623.22,-3.76,-4.62,-9.06,14.6,-14.2,5.89,-9.29,10,7.22,False
30,26.88,-22.08,-21.62,11.1,503.22,-4.08,-4.92,-14.91,8.2,-12.48,10.89,-8.69,700,6.35,False
3,196.88,-40.14,-26.94,0.22,242.22,0.02,-8.02,-12.54,1.34,-18.48,9.89,-3.37,26,7.83,True
3,198.88,-39.57,-25.54,1.64,350.22,1.74,-7.64,-14.04,1.35,-25.14,7.89,-3.77,42,9.73,True
30,266.88,-21.93,-24.74,11.5,608.22,-3.31,-4.73,-8.07,10.35,-10.68,30.89,-8.99,200,8.18,False
30,66.88,-24.24,-20.4,14.1,803.22,-3.73,-4.79,-13.95,10.2,-12.52,20.89,-8.04,620,6.96,False
30,126.88,-21.63,-16.66,16.7,818.22,-4.91,-1.72,-14.19,6.55,-10,10.89,-9.99,130,,True
3,218.88,-33.09,-29.06,0.48,254.22,0.16,-7.91,-19.47,1.02,-18.02,7.89,-3.55,100,7.36,False
30,166.88,-18.48,-18.52,11.6,878.22,-4.91,-4.59,-13.95,7.15,-9.32,20.89,-11.59,470,8.07,False
30,346.88,-18.45,-15.56,14.9,818.22,-3.2,-5.46,-10.62,6,-10.5,20.89,-10.84,570,,True
3,220.88,-34.95,-25.94,1.08,308.22,-0.71,-8.58,-13.2,1.68,-20.44,7.89,-3.52,122,,False
30,386.88,-22.5,-20.56,18,893.22,-4.34,-3.97,-11.52,7.95,-10.8,30.89,-7.99,410,,False
3,206.88,-31.8,-25.5,2,272.22,-0.37,-7.35,-12.96,0.34,-19.04,7.89,-3.42,54,7.75,True
3,204.88,-44.01,-25.62,0.74,344.22,-0.03,-6.5,-11.46,1.94,-17.62,7.89,-3.71,18,8.21,True
30,96.88,-16.44,-16.98,18.6,383.22,-5.41,-2.9,-23.79,5.25,-9.22,10.89,-10.29,370,7.87,True
3,160.88,-31.8,-26.2,0.98,284.22,-0.82,-9.48,-14.7,1.71,-23.06,5.89,-3.81,22,8.47,True
3,182.88,-35.97,-25.4,0.86,284.22,-0.41,-6.57,-14.43,0.19,-26.66,7.89,-3.76,4,,True
3,206.88,-37.59,-25.28,1.78,350.22,-0.66,-7.41,-11.61,1.65,-16.96,9.89,-3.85,22,7.64,True
3,216.88,-39.63,-24.78,1.06,251.22,0.41,-7.5,-14.22,1.39,-23.68,7.89,-3.8,6,9.28,True
30,56.88,-20.94,-20.78,12.6,578.22,-4.7,-2.41,-8.94,13.6,-14.48,20.89,-9.09,200,6.77,False
30,186.88,-23.34,-26.58,11,413.22,-3.88,-2.7,-19.14,9.85,-11.14,20.89,-9.74,520,,False
3,156.88,-33.78,-29.2,0.32,284.22,0.07,-7.12,-16.74,1.6,-21.94,7.89,-3.22,22,,False
3,146.88,-33.69,-27.12,1.58,347.22,-0.45,-9.69,-17.19,1.46,-30.46,7.89,-3.43,76,9.75,True
30,96.88,-21.69,-18.22,13.2,683.22,-4.97,-3.12,-15.66,13.25,-9.76,10.89,-10.09,160,8.79,True
3,212.88,-35.28,-26.12,0.92,296.22,0.27,-8.04,-12.75,1.67,-20.1,7.89,-3.3,86,,False
3,220.88,-33.09,-27.72,1.88,362.22,1.78,-6.99,-15.03,0.35,-21.82,9.89,-3.34,86,,False
30,26.88,-19.8,-21.94,19.6,218.22,-4.19,-2.42,-15.72,6.35,-8.6,10.89,-8.34,740,,False
30,26.88,-27.36,-18.48,14,503.22,-4.65,-2.38,-13.68,7.95,-9.1,10.89,-8.89,240,7.12,False
3,156.88,-33.12,-25.44,2.16,248.22,-0.83,-6.47,-13.02,2.05,-21.04,5.89,-3.8,46,8.09,True
30,206.88,-17.88,-20.06,16,308.22,-5.11,-2.44,-8.22,10.75,-8.58,20.89,-9.19,300,8.97,True
3,204.88,-39.36,-32.94,1.86,359.22,-0.82,-7.02,-14.43,0.76,-20.04,7.89,-3.78,110,,True
3,176.88,-31.77,-26.18,1.72,293.22,-0.73,-6.61,-12.93,1.6,-21.94,5.89,-3.53,2,9.21,True
3,212.88,-32.25,-25.62,0.24,236.22,-0.88,-7.48,-14.16,1.59,-22.16,9.89,-3.81,38,,True
30,116.88,-19.17,-17.06,19.4,668.22,-4.17,-2.09,-13.23,7.6,-10.96,20.89,-9.14,540,7.49,False
30,26.88,-26.76,-17.82,13.8,818.22,-2.64,-4.26,-24.57,6.55,-9.94,20.89,-9.24,300,7.01,False
3,212.88,-34.02,-26.9,2.14,326.22,0.38,-7.24,-12.93,0.63,-19.52,9.89,-3.12,14,7.19,True
30,116.88,-19.44,-16.6,14.6,398.22,-4.06,-1.52,-14.76,6.75,-8.68,10.89,-9.99,160,,True
30,236.88,-29.82,-21.64,11.5,233.22,-4,-2.75,-13.35,9,-9.06,20.89,-8.64,560,7.01,False
30,136.88,-18.12,-16.14,15.4,653.22,-5.16,-1.94,-15.93,8.15,-9.6,5.89,-10.14,10,9.28,True
3,212.88,-31.83,-26.94,0.5,299.22,0.01,-7.86,-11.7,1.84,-21.7,7.89,-3.88,40,,True
30,226.88,-20.55,-19.44,10.7,833.22,-3.1,-3.33,-12.18,7.25,-9,20.89,-11.19,100,7.06,True
30,186.88,-17.37,-18.62,15.6,803.22,-4.86,-1.94,-10.29,6.5,-9.48,10.89,-11.04,50,,True
30,316.88,-22.02,-20.78,13.8,668.22,-1.98,-3.42,-10.89,9.65,-13.4,30.89,-7.99,120,6.39,False
3,176.88,-31.8,-26.8,1.5,299.22,-0.85,-6.41,-15.48,1.88,-19.4,7.89,-3.48,38,8.15,True
30,206.88,-16.32,-15.64,19.4,758.22,-4.99,-3.59,-13.62,5.55,-8.48,20.89,-10.44,660,,False
30,166.88,-18.33,-19.04,14.5,338.22,-3.78,-1.68,-19.71,6.2,-7.54,10.89,-10.64,660,7.45,False
30,126.88,-27.57,-23.32,10.1,293.22,-4.88,-2.44,-15.78,12.8,-12.14,10.89,-8.89,170,6.8,False
30,206.88,-27.96,-21.4,14.6,683.22,-3.03,-4.1,-13.02,5.3,-11.94,30.89,-7.34,630,6.78,False
30,146.88,-26.7,-20.76,14,863.22,-0.24,-3.47,-13.26,6.95,-12.24,10.89,-8.44,210,7.01,False
30,116.88,-23.07,-16.68,12.9,488.22,-4.44,-1.84,-17.25,10.4,-11.56,10.89,-10.74,390,8.19,True
3,198.88,-35.31,-26.64,0.7,323.22,0.53,-7.45,-21.99,0.01,-20.82,9.89,-3.59,4,6.46,False
30,76.88,-21.72,-19.88,11.3,578.22,-2.45,-2.98,-12.54,11.5,-11.56,10.89,-8.79,480,,False
30,116.88,-20.64,-17.44,14.6,593.22,-2.68,-4.52,-12.27,8.05,-10.34,10.89,-8.79,220,6.99,False
30,146.88,-24.87,-19.46,10.7,458.22,-3.91,-6.64,-14.43,9.85,-18.08,10.89,-8.14,200,6.86,False
30,46.88,-22.32,-25.84,14.5,818.22,-4.11,-3,-17.46,10.15,-10.58,10.89,-8.94,100,,False
3,222.88,-31.95,-27.24,1.54,350.22,1.38,-8.15,-13.02,1.58,-22.1,9.89,-3.73,132,,True
30,276.88,-33,-18.3,15.9,338.22,-4.08,-4.99,-9.87,12.1,-10.7,20.89,-7.49,580,,False
30,56.88,-20.22,-17.52,17.4,413.22,-2.14,-2.14,-12.03,7.95,-9.3,20.89,-8.64,380,,False
30,56.88,-25.65,-17.38,13.9,413.22,-5.16,-2.26,-11.1,7.8,-9.16,20.89,-9.34,190,8.97,True
3,154.88,-35.37,-25.26,1.8,230.22,-0.85,-7.9,-17.82,1.32,-18.78,7.89,-3.26,70,7.93,True
3,210.88,-33.45,-27.52,0.42,344.22,0.41,-7.19,-14.31,1.72,-19.26,7.89,-3.84,86,,False
3,212.88,-44.91,-26.84,1.9,326.22,0.75,-6.45,-14.61,1.26,-17.2,7.89,-3.71,26,8.54,True
3,210.88,-37.23,-27.26,0.58,275.22,-0.72,-6.86,-15.6,1.47,-24.24,7.89,-3.34,66,,False
3,224.88,-43.05,-28.32,0.44,260.22,-0.27,-7.22,-11.01,1.77,-18.98,9.89,-3.43,14,8.57,True
30,66.88,-21.84,-17.84,10.1,863.22,-4.8,-3.08,-10.5,15.7,-8.26,20.89,-11.94,580,9.05,True
3,218.88,-33.48,-26.32,1.88,311.22,0.66,-6.9,-17.19,0.96,-20.78,7.89,-3.29,10,,True
3,226.88,-34.08,-29.34,1.2,251.22,3.5,-6.97,-12.96,1.13,-18.34,9.89,-3.17,8,8.37,True
30,146.88,-20.19,-18.94,14.6,428.22,-4.88,-2.94,-15.72,6.55,-10.12,10.89,-8.04,180,6.61,False
3,194.88,-35.79,-30.54,0.94,353.22,-0.51,-7.59,-24.57,0.48,-18.74,9.89,-3.54,30,8.33,False
3,202.88,-34.26,-27.58,1.02,272.22,0.55,-7.27,-13.41,1.38,-17.96,7.89,-3.15,20,,False
30,186.88,-18,-17.44,17,848.22,-5.62,-5.49,-15.93,14.9,-9.2,10.89,-10.14,770,7.34,False
30,16.88,-19.35,-15.24,17.9,818.22,-5.9,-2.24,-13.92,13.05,-8.58,10.89,-11.09,610,,True
30,336.88,-19.95,-18.06,16.1,503.22,-2.27,-2.36,-10.8,7.6,-9.1,20.89,-8.54,190,7.48,False
3,192.88,-37.23,-27.22,1.1,293.22,-0.92,-10.58,-14.82,1,-18.92,9.89,-3.72,32,7.36,True
30,86.88,-21.45,-15.92,15.1,713.22,-5.27,-2.03,-15.63,7.95,-10.76,20.89,-9.89,680,,False
3,192.88,-33.12,-25.64,1.16,305.22,-0.77,-6.93,-13.77,1.82,-19.52,7.89,-3.47,32,,True
30,46.88,-26.4,-19.06,12.9,803.22,-5.66,-1.68,-14.22,12.6,-7.86,20.89,-11.59,440,,True
30,136.88,-16.32,-14.86,14.9,833.22,-5.82,-1.52,-15.21,12.85,-8.24,10.89,-11.94,660,7.87,True
30,86.88,-20.04,-16.12,18.5,833.22,-2.69,-3.4,-13.41,6.95,-11.94,10.89,-9.14,110,7.46,False
3,164.88,-32.76,-28.26,1.52,233.22,-0.52,-6.5,-16.11,0.63,-20.94,7.89,-3.18,10,,False
3,154.88,-34.86,-27.18,1.26,245.22,-0.91,-7.42,-15.39,1.01,-18.8,5.89,-3.48,48,,True
3,196.88,-33.93,-29.18,1.18,308.22,0.51,-6.67,-12.12,0.54,-25.46,9.89,-3.09,8,,False
30,176.88,-18.87,-16.38,10.2,548.22,-4.89,-1.88,-10.32,7.05,-9.26,20.89,-11.59,130,8.97,True
3,190.88,-36.18,-28.46,0.64,284.22,2.07,-7,-17.67,1.02,-18.38,9.89,-3.69,10,8.82,True
3,206.88,-40.59,-30.96,1.72,266.22,-0.28,-6.6,-13.77,2.07,-17.68,9.89,-3.46,16,,True
30,166.88,-16.29,-17.66,15.6,668.22,-4.33,-1.6,-19.77,8,-7.42,10.89,-11.34,680,,False
3,210.88,-33.45,-25.8,1.08,323.22,0.49,-7.52,-13.62,1.26,-18.8,9.89,-3.47,124,,False
3,158.88,-53.34,-34.2,1.32,278.22,-0.29,-7.43,-13.86,0.99,-20.56,7.89,-3.48,68,10.01,True
30,336.88,-21.42,-16.94,13.1,323.22,-5.51,-3.07,-12.9,13.25,-9.3,20.89,-9.49,650,,True
3,222.88,-31.86,-29.34,1.08,347.22,0.79,-7.35,-12.27,1.65,-21.96,7.89,-3.78,50,,True
30,306.88,-25.98,-20.06,10.4,863.22,-1.19,-3.39,-12.27,14.55,-12.52,30.89,-9.64,710,,False
3,216.88,-32.97,-30.84,1.38,362.22,-0.06,-8.7,-11.88,1.79,-17.92,7.89,-3.14,58,,False
3,216.88,-38.85,-27.66,0.66,362.22,0.37,-6.93,-11.85,1.6,-20.82,7.89,-3.41,24,,False
3,194.88,-35.37,-26.36,1.72,356.22,-0.71,-6.61,-12.18,1.81,-17.34,7.89,-3.61,56,9.18,True
30,186.88,-27.3,-18.34,17.7,608.22,-5.01,-2.1,-20.04,6.6,-10.34,10.89,-8.34,710,8.34,False
3,210.88,-35.49,-27.54,1.16,260.22,0.31,-8.89,-12.27,1.83,-18.86,9.89,-3.32,56,,True
30,256.88,-22.92,-19.68,14.7,713.22,-4.81,-3.68,-9.09,9,-13.08,20.89,-9.59,150,,False
3,206.88,-36.72,-27.2,1.88,251.22,-1.17,-6.4,-13.95,0.64,-16.98,7.89,-3.73,24,,True
30,136.88,-16.5,-15,14.3,608.22,-5.86,-1.91,-14.07,6.6,-7.34,10.89,-12.04,400,,True
30,86.88,-24.45,-23.58,20.3,818.22,-5.07,-2.71,-10.2,9.1,-11.2,10.89,-8.34,100,6.67,False
3,174.88,-37.71,-25.12,1.8,242.22,-0.57,-6.35,-13.68,0.52,-19.84,5.89,-3.33,6,8.63,True
30,96.88,-28.8,-18.1,11.8,698.22,-4.29,-2.78,-10.62,6.95,-12.34,10.89,-9.19,70,8.42,False
30,126.88,-18.9,-15.8,14.3,323.22,-5.81,-3.89,-11.07,9.1,-8.92,10.89,-9.94,170,,True
30,146.88,-18.84,-16.98,17.2,338.22,-5.53,-2.18,-13.74,5.25,-10.72,20.89,-8.34,510,7.68,False
3,172.88,-32.19,-27,1.28,305.22,0.1,-6.77,-14.4,0.54,-17.42,5.89,-3.4,6,6.81,False
30,326.88,-21.63,-19.32,18.6,818.22,-4.58,-4.94,-9.39,5.35,-10,20.89,-7.74,90,7.71,False
30,196.88,-36.51,-18.08,14.4,503.22,-3.31,-3.5,-14.58,8.1,-9.44,15.89,-8.94,550,,False
3,210.88,-34.5,-29.74,0.38,248.22,-0.48,-8.09,-13.71,1.18,-18.06,7.89,-3.58,4,8.93,True
30,26.88,-16.77,-15.52,16.4,518.22,-3.28,-1.72,-13.89,6.85,-9.84,20.89,-10.24,100,,True
3,204.88,-32.97,-25.14,1.74,320.22,-0.42,-10.01,-12.09,1.09,-22.66,9.89,-3.42,10,,True
3,204.88,-35.46,-25.64,1.12,311.22,0.04,-7.26,-15.57,1.41,-18.64,7.89,-3.51,130,,False
3,192.88,-36.66,-26.66,1.2,341.22,0.62,-6.53,-14.31,0.79,-18.42,9.89,-3.46,22,7.83,False
3,176.88,-33.6,-27.46,0.74,290.22,3.53,-6.68,-16.29,1.17,-18.1,5.89,-3.57,20,,False
30,246.88,-20.49,-16.4,11.7,443.22,-4.55,-2.1,-8.79,7.95,-10.26,30.89,-9.59,360,,True
30,46.88,-19.29,-15.56,15.3,593.22,-4.32,-7.39,-15.39,6.85,-9.56,20.89,-10.94,250,8.49,True
3,194.88,-38.31,-29.3,1.54,260.22,0.9,-7.2,-14.25,2,-26.34,9.89,-3.51,84,7.64,True
30,266.88,-24.12,-18.86,11.2,518.22,-3.97,-4.55,-14.55,7.6,-8.54,20.89,-12.94,750,8.4,True
3,216.88,-36.36,-25.64,0.66,254.22,1.73,-6.84,-12.24,0.9,-18.54,9.89,-3.58,40,9.78,True
30,126.88,-16.38,-18.12,18.1,593.22,-5.71,-5.43,-17.97,7.7,-6.8,10.89,-11.54,430,8.16,True
3,224.88,-32.49,-27.14,1.76,305.22,-0.04,-8.33,-12.36,1.93,-17.86,7.89,-2.91,22,8.02,True
3,200.88,-31.32,-25.82,1.98,257.22,-0.33,-6.51,-14.7,1.14,-19.38,7.89,-3.73,116,,True
30,166.88,-27.12,-20.2,14.5,608.22,-4.71,-5.83,-13.08,9.5,-10.76,20.89,-8.49,680,,False
30,366.88,-19.35,-15.82,13.3,353.22,-5.66,-1.33,-9.27,8.65,-7.6,30.89,-10.79,740,,True
3,194.88,-38.58,-27.66,1,248.22,-0.14,-8.52,-12.81,0.27,-19.98,7.89,-3.61,30,8.35,True
3,176.88,-37.71,-30.82,2.06,272.22,1.8,-6.33,-18.66,0.86,-17.04,5.89,-3.51,68,7.87,True
3,170.88,-32.19,-29.26,0.42,317.22,-0.68,-6.6,-12.81,1.3,-23.82,5.89,-3.64,4,,False
3,208.88,-32.85,-29.04,1.22,293.22,-0.52,-6.96,-11.67,1.34,-18.2,9.89,-3.34,30,8.65,True
3,198.88,-39.33,-28.92,1.44,287.22,0.42,-7.28,-14.4,1.33,-17.58,7.89,-3.51,30,,True
3,220.88,-37.32,-26.24,1.14,287.22,-0.83,-7.35,-12.63,0.22,-18.56,9.89,-3.61,26,,True
3,172.88,-32.61,-25.94,0.62,335.22,-0.64,-6.5,-16.08,1.41,-18.4,7.89,-3.66,36,,False
3,210.88,-33.36,-30,1.8,272.22,2.3,-10.54,-13.71,0.47,-18.94,7.89,-3.47,6,,True
3,160.88,-35.1,-25.5,1.92,260.22,-0.36,-6.88,-14.73,1.54,-16.82,5.89,-3.84,6,,True
3,210.88,-34.47,-25.16,1.28,281.22,0.66,-7.04,-15.63,0.04,-18.84,7.89,-3.62,84,,True
30,126.88,-22.47,-17.02,11.4,818.22,-4.92,-2.31,-11.91,8.65,-9.9,20.89,-11.24,220,,True
3,168.88,-37.41,-27.02,0.98,275.22,-0.95,-6.51,-14.82,0.35,-17.42,7.89,-3.69,14,7.55,True
3,168.88,-33.57,-27.46,1.02,305.22,-0.59,-7.92,-17.73,1.09,-19.22,7.89,-3.42,6,,False
30,266.88,-26.01,-19.54,13.8,758.22,-2.8,-3.08,-11.07,11.2,-10.66,20.89,-8.39,590,7.72,False
30,236.88,-22.53,-19,11.5,653.22,-3.71,-4.18,-13.74,8.85,-11.96,30.89,-8.44,240,,False
3,226.88,-31.92,-25.52,0.56,341.22,-0.83,-8.52,-13.44,0.84,-19.02,9.89,-3.8,10,8.56,True
30,196.88,-22.86,-17.78,14.3,848.22,-3.82,-3.21,-9.33,14.75,-10.94,25.89,-9.04,630,,False
30,86.88,-17.7,-19.6,18,563.22,-5.67,-2.61,-13.62,8.65,-7.88,20.89,-9.09,300,,True
30,16.88,-20.04,-19.98,18.2,458.22,-4.91,-2,-13.86,9.45,-8.6,10.89,-7.94,310,7.28,False
30,6.88,-19.41,-16.74,13.1,638.22,-5.09,-1.92,-20.88,8.05,-9.88,10.89,-10.29,710,,False
30,186.88,-21.81,-20.68,12,338.22,-4.22,-3.02,-7.95,10.45,-8.22,15.89,-9.49,10,8.45,False
3,188.88,-38.64,-25.74,1.94,329.22,0.41,-7.04,-13.8,0.3,-18.18,7.89,-3.59,34,9.82,True
30,46.88,-20.16,-18.6,17.1,908.22,-4.39,-2.52,-11.7,8.35,-12.78,20.89,-8.79,150,6.45,False
3,168.88,-32.91,-29.94,1.96,359.22,1.6,-6.41,-15.96,1.55,-18.02,5.89,-3.49,24,,False
30,336.88,-25.17,-18.16,19.7,803.22,-5.61,-1.95,-12.03,6.5,-10,30.89,-10.34,760,9.03,True
30,96.88,-21.6,-15.7,16.1,293.22,-3.9,-2.9,-17.97,5.15,-13.24,20.89,-9.89,380,7.73,True
30,96.88,-20.46,-15.14,16.8,338.22,-5.32,-1.61,-14.25,6.85,-14.08,10.89,-9.69,170,,True
3,170.88,-32.55,-27.78,0.74,344.22,-0.14,-6.95,-24.84,0.97,-18.62,5.89,-3.69,44,,True
3,212.88,-33.66,-30.24,0.54,272.22,1.08,-8.09,-15.06,1.66,-22.44,7.89,-3.62,140,,False
30,6.88,-17.34,-20.74,14.1,653.22,-5.57,-2.01,-15.06,6.25,-11.02,10.89,-11.04,420,,False
3,196.88,-31.65,-25.46,2,221.22,1.31,-8.16,-12.93,1.02,-18.1,7.89,-3.29,60,7.37,True
30,56.88,-20.73,-21.64,11.2,323.22,-3.82,-3.27,-17.31,6.05,-15.02,10.89,-8.29,640,5.44,False
30,176.88,-28.89,-23.9,11.2,833.22,-3.02,-4.54,-12.12,7.7,-13.98,10.89,-8.19,250,,False
30,126.88,-22.53,-16.92,17.5,878.22,-4.24,-2.72,-12.51,11.6,-9.34,20.89,-9.24,660,,False
30,36.88,-24.45,-15.62,17.7,458.22,-5.49,-2.81,-10.05,12.9,-7.82,20.89,-9.09,420,9.62,True
30,176.88,-23.16,-17.68,13.7,278.22,-2.98,-4.22,-10.23,13.15,-15,10.89,-8.24,110,6.65,False
3,158.88,-36.69,-32.08,0,305.22,-0.28,-6.84,-17.25,1.18,-18.18,5.89,-3.48,4,,False
30,-3.12,-22.59,-18.82,15.1,863.22,-4.22,-3.08,-18.09,5.3,-11.66,20.89,-8.34,90,,False
30,246.88,-24.84,-20.08,10.9,608.22,-4.47,-6.39,-12.33,8.1,-9.5,30.89,-9.74,50,,False
15,6.88,-18.24,-19.1,19.2,533.22,-5.92,-2.56,-16.86,7.75,-9.78,20.89,-8.19,330,,True
3,158.88,-38.16,-28.36,1.16,281.22,2.43,-7.41,-14.22,0.84,-18.98,7.89,-3.54,56,9.15,True
3,206.88,-32.7,-30.3,1.22,341.22,1.52,-12.53,-18.66,1.46,-17.9,7.89,-3.34,18,7.93,False
30,76.88,-23.91,-21.56,14.3,638.22,-4.6,-5.17,-11.04,12.8,-11.76,10.89,-8.84,340,6.88,False
3,184.88,-39.39,-30.28,1.3,281.22,2.35,-8.52,-13.41,1.91,-17.9,5.89,-3.6,22,9.82,True
3,150.88,-32.76,-26.38,1.42,290.22,-0.71,-7.45,-16.65,1.63,-17.34,7.89,-3.4,34,,False
3,214.88,-36.33,-25.76,1.66,305.22,1.57,-7.09,-14.82,1.72,-18.82,9.89,-2.91,46,,True
30,126.88,-17.37,-15.96,18.9,308.22,-3.78,-1.38,-13.26,12.5,-11.04,10.89,-8.89,710,,False
3,212.88,-39.87,-28.94,1.58,359.22,0.52,-8.79,-12.75,0.81,-17.72,9.89,-3.43,26,,True
30,36.88,-21.78,-18.14,16.3,773.22,-4.45,-3.55,-10.11,8.5,-10.14,20.89,-8.39,130,,False
3,184.88,-31.56,-25.64,0.7,236.22,0.25,-6.81,-15.72,1.8,-18.48,5.89,-3.83,24,9.22,True
30,216.88,-28.56,-18.32,10.6,323.22,-4.62,-3.04,-15.93,7.9,-13.1,20.89,-8.94,480,7.14,False
3,222.88,-35.43,-25.78,1.66,242.22,-0.51,-9.46,-12.84,0.33,-23.18,7.89,-3.4,14,8.69,True
3,218.88,-39.87,-26.38,1.74,329.22,-0.15,-7.73,-11.64,1.35,-17.54,9.89,-3.76,6,,True
3,206.88,-34.47,-25.46,0.06,356.22,0.52,-8.05,-15.39,1.94,-22.12,9.89,-3.75,114,7.96,False
3,204.88,-42.18,-26.08,0.78,284.22,-0.07,-6.69,-13.62,1.74,-17.54,9.89,-3.3,136,7.72,False
30,296.88,-21.21,-30.1,13.7,293.22,-4.05,-2.64,-11.1,9.8,-11.68,20.89,-8.09,60,,False
3,176.88,-33.12,-26.04,1.58,284.22,-0.77,-9.28,-19.77,1.28,-18.1,5.89,-3.45,38,,True
3,162.88,-33.03,-26.38,2,254.22,0.17,-8.02,-16.41,1.34,-21.52,7.89,-3.33,126,8.7,True
30,56.88,-25.47,-19.94,19,713.22,-5.3,-3.6,-14.1,7.15,-8.42,10.89,-8.69,70,8.06,False
30,186.88,-16.59,-17.76,14,593.22,-5.01,-1.65,-21.69,5.45,-7.98,20.89,-11.39,650,,False
3,196.88,-33.18,-25.58,0.92,323.22,-0.18,-6.55,-15.51,0.59,-22.9,7.89,-3.6,26,7.85,False
3,212.88,-32.61,-27.36,1.72,266.22,-0.62,-8.22,-12.12,0.4,-18.04,9.89,-3.09,6,,True
3,190.88,-37.2,-26.6,1.7,317.22,-0.81,-6.59,-15.18,0.43,-19.58,7.89,-3.77,104,,True
3,172.88,-37.35,-31.38,1.24,281.22,-0.79,-6.59,-13.47,2,-19.4,5.89,-3.66,60,,True
30,226.88,-22.95,-21.4,11.4,953.22,-3.6,-5.48,-13.68,8.65,-14,30.89,-9.24,750,,False
30,56.88,-27.48,-19.56,10.9,653.22,1.11,-3.28,-15.63,8.25,-12.66,10.89,-8.64,250,,False
3,152.88,-36.15,-25.12,1.16,290.22,0.44,-7.39,-12.96,1.41,-20.52,7.89,-3.6,52,,True
3,222.88,-32.55,-27.66,1.24,332.22,1.43,-7.29,-11.67,1.59,-21.04,7.89,-3.75,8,,True
30,156.88,-23.34,-19.14,10.6,488.22,-2.51,-3.33,-10.05,10.35,-12.02,20.89,-8.14,70,6.47,False
30,196.88,-29.4,-19.08,11.9,533.22,-3.73,-5.23,-13.26,7.55,-14.14,25.89,-8.34,720,6.86,False
30,206.88,-18.3,-16.32,13.3,368.22,-4.98,-1.5,-10.47,8.35,-7.38,30.89,-10.59,380,9.24,True
30,326.88,-21.57,-19.86,17.1,953.22,-3.18,-2.63,-9.27,5.25,-10.9,20.89,-8.99,340,,False
3,226.88,-32.58,-26.48,0.94,260.22,-0.99,-8.97,-16.68,0.6,-19.3,7.89,-3.84,32,,True
3,156.88,-35.43,-25.38,0.7,311.22,0.05,-6.52,-16.68,0.78,-19.84,7.89,-3.51,14,7.54,False
30,6.88,-18.66,-21.38,12.4,503.22,-4.32,-2.04,-13.2,10.8,-8.7,10.89,-9.69,130,8.86,False
